congress,chamber,icpsr,district_code,state_abbrev,party,bioname,ideal_point
79,House,5458,12.0,TX,D,"LANHAM, Fritz Garland",-0.073
79,House,5847,14.0,TX,D,"LYLE, John Emmett, Jr.",-0.198
79,House,5924,19.0,TX,D,"MAHON, George Herman",-0.168
79,House,5966,9.0,TX,D,"MANSFIELD, Joseph Jefferson",-0.232
79,House,7232,1.0,TX,D,"PATMAN, John William Wright",-0.396
79,House,7430,7.0,TX,D,"PICKETT, Thomas Augustus",0.016
79,House,7498,11.0,TX,D,"POAGE, William Robert",-0.082
79,House,7753,4.0,TX,D,"RAYBURN, Samuel Taliaferro",-0.395
79,House,8140,17.0,TX,D,"RUSSELL, Sam Morris",-0.046
79,House,9087,5.0,TX,D,"SUMNERS, Hatton William",-0.184
79,House,9284,8.0,TX,D,"THOMAS, Albert",-0.219
79,House,9312,16.0,TX,D,"THOMASON, Robert Ewing",-0.212
79,House,9962,15.0,TX,D,"WEST, Milton Horace",0.037
79,House,10373,18.0,TX,D,"WORLEY, Francis Eugene",-0.19
79,House,3752,1.0,UT,D,"GRANGER, Walter Keil",-0.354
79,House,7980,2.0,UT,D,"ROBINSON, James William",-0.338
79,House,7495,1.0,VT,R,"PLUMLEY, Charles Albert",0.281
79,House,144,6.0,VA,D,"ALMOND, James Lindsay, Jr.",-0.036
79,House,785,1.0,VA,D,"BLAND, Schuyler Otis",-0.172
79,House,1245,5.0,VA,D,"BURCH, Thomas Granville",-0.072
79,House,2349,2.0,VA,D,"DAUGHTON, Ralph Hunter",-0.172
79,House,2726,4.0,VA,D,"DREWRY, Patrick Henry",-0.154
79,House,3207,9.0,VA,D,"FLANNAGAN, John William, Jr.",-0.315
79,House,3499,3.0,VA,D,"GARY, Julian Vaughan",-0.089
79,House,7958,7.0,VA,D,"ROBERTSON, Absalom Willis",0.078
79,House,8220,3.0,VA,D,"SATTERFIELD, Dave Edward, Jr.",-0.061
79,House,8636,8.0,VA,D,"SMITH, Howard Worth",0.035
79,House,10350,6.0,VA,D,"WOODRUM, Clifton Alexander",-0.145
79,House,1899,6.0,WA,D,"COFFEE, John Main",-0.48
79,House,2473,1.0,WA,D,"DELACY, Emerson Hugh",-0.501
79,House,4537,4.0,WA,R,"HOLMES, Otis Halbert",0.058
79,House,4579,5.0,WA,R,"HORAN, Walter Franklin (Walt)",0.171
79,House,4851,2.0,WA,D,"JACKSON, Henry Martin (Scoop)",-0.296
79,House,8230,3.0,WA,D,"SAVAGE, Charles Raymon",-0.576
79,House,339,3.0,WV,D,"BAILEY, Cleveland Monroe",-0.331
79,House,2924,4.0,WV,R,"ELLIS, Hubert Summers",0.579
79,House,4278,6.0,WV,D,"HEDRICK, Erland Harold",-0.22
79,House,5117,5.0,WV,D,"KEE, John",-0.381
79,House,6856,1.0,WV,D,"NEELY, Matthew Mansfield",-0.346
79,House,7722,2.0,WV,D,"RANDOLPH, Jennings",-0.247
79,House,699,5.0,WI,D,"BIEMILLER, Andrew John",-0.484
79,House,1371,8.0,WI,R,"BYRNES, John William",0.328
79,House,4340,2.0,WI,R,"HENRY, Robert Kirkland",0.263
79,House,4720,9.0,WI,,"HULL, Merlin",-0.038
79,House,5119,6.0,WI,R,"KEEFE, Frank Bateman",0.215
79,House,6823,7.0,WI,R,"MURRAY, Reid Fred",0.308
79,House,7046,10.0,WI,R,"O'KONSKI, Alvin Edward",0.067
79,House,8663,1.0,WI,R,"SMITH, Lawrence Henry",0.481
79,House,8924,3.0,WI,R,"STEVENSON, William Henry",0.154
79,House,9859,4.0,WI,D,"WASIELEWSKI, Thaddeus Francis Boleslaw",-0.156
79,House,464,1.0,WY,R,"BARRETT, Frank Aloysius",0.332
80,House,195,3.0,AL,D,"ANDREWS, George William",-0.03
80,House,520,9.0,AL,D,"BATTLE, Laurie Calvin",-0.187
80,House,937,1.0,AL,D,"BOYKIN, Frank William",-0.105
80,House,3754,2.0,AL,D,"GRANT, George McInvale",-0.117
80,House,4471,4.0,AL,D,"HOBBS, Samuel Francis",-0.176
80,House,4892,6.0,AL,D,"JARMAN, Peterson Bryant (Pete)",-0.238
80,House,5058,8.0,AL,D,"JONES, Robert Emmett, Jr.",-0.358
80,House,5950,7.0,AL,D,"MANASCO, Carter",-0.146
80,House,7695,5.0,AL,D,"RAINS, Albert McKinley",-0.342
80,House,4078,98.0,AZ,D,"HARLESS, Richard Fielding",-0.261
80,House,6799,98.0,AZ,D,"MURDOCK, John Robert",-0.329
80,House,2157,4.0,AR,D,"CRAVENS, William Fadjo",-0.004
80,House,3506,1.0,AR,D,"GATHINGS, Ezekiel Candler",0.012
80,House,4110,7.0,AR,D,"HARRIS, Oren",-0.179
80,House,4244,5.0,AR,D,"HAYS, Lawrence Brooks",-0.269
80,House,6532,2.0,AR,D,"MILLS, Wilbur Daigh",-0.237
80,House,6958,6.0,AR,D,"NORRELL, William Frank",-0.038
80,House,9473,3.0,AR,D,"TRIMBLE, James William",-0.397
80,House,116,7.0,CA,R,"ALLEN, John Joseph, Jr.",0.2
80,House,173,8.0,CA,R,"ANDERSON, John Zuinglius",0.226
80,House,961,18.0,CA,R,"BRADLEY, Willis Winter",0.247
80,House,971,11.0,CA,R,"BRAMBLETT, Ernest King",0.3
80,House,2689,14.0,CA,D,"DOUGLAS, Helen Gahagan",-0.588
80,House,2908,10.0,CA,D,"ELLIOTT, Alfred James",-0.004
80,House,2965,2.0,CA,D,"ENGLE, Clair",-0.219
80,House,3215,23.0,CA,R,"FLETCHER, Charles Kimball",0.235
80,House,3518,9.0,CA,R,"GEARHART, Bertrand Wesley",0.127
80,House,4201,4.0,CA,D,"HAVENNER, Franck Roberts",-0.453
80,House,4450,20.0,CA,R,"HINSHAW, John Carl Williams",0.148
80,House,4514,19.0,CA,D,"HOLIFIELD, Chester Earl",-0.467
80,House,4846,16.0,CA,R,"JACKSON, Donald Lester",0.312
80,House,4976,3.0,CA,R,"JOHNSON, Justin Leroy",0.099
80,House,5255,17.0,CA,D,"KING, Cecil Rhodes",-0.468
80,House,5531,1.0,CA,D,"LEA, Clarence Frederick",-0.081
80,House,6220,15.0,CA,R,"McDONOUGH, Gordon Leo",0.205
80,House,6483,6.0,CA,D,"MILLER, George Paul",-0.426
80,House,6939,12.0,CA,R,"NIXON, Richard Milhous",0.162
80,House,7415,22.0,CA,R,"PHILLIPS, John",0.474
80,House,7566,13.0,CA,R,"POULSON, C. Norris",0.207
80,House,8444,21.0,CA,D,"SHEPPARD, Harry Richard",-0.27
80,House,9928,5.0,CA,R,"WELCH, Richard Joseph",-0.174
80,House,1540,1.0,CO,D,"CARROLL, John Albert",-0.543
80,House,1684,3.0,CO,R,"CHENOWETH, John Edgar",0.184
80,House,4429,2.0,CO,R,"HILL, William Silas",0.247
80,House,8005,4.0,CO,R,"ROCKWELL, Robert Fay",0.333
80,House,3258,3.0,CT,R,"FOOTE, Ellsworth Bishop",0.099
80,House,5740,4.0,CT,R,"LODGE, John Davis",0.063
80,House,6518,1.0,CT,R,"MILLER, William Jennings",0.062
80,House,7245,5.0,CT,R,"PATTERSON, James Thomas",0.085
80,House,8170,99.0,CT,R,"SADLAK, Antoni Nicholas",0.163
80,House,8346,2.0,CT,R,"SEELY-BROWN, Horace, Jr.",0.058
80,House,823,1.0,DE,R,"BOGGS, James Caleb",0.21
80,House,4318,5.0,FL,D,"HENDRICKS, Joseph Edward",-0.147
80,House,7372,1.0,FL,D,"PETERSON, James Hardin",-0.18
80,House,7611,2.0,FL,D,"PRICE, Emory Hilliard",-0.114
80,House,8023,6.0,FL,D,"ROGERS, Dwight Laing",-0.06
80,House,8507,3.0,FL,D,"SIKES, Robert Lee Fulton",-0.128
80,House,8593,4.0,FL,D,"SMATHERS, George Armistead",-0.143
80,House,1130,10.0,GA,D,"BROWN, Paul",-0.191
80,House,1439,4.0,GA,D,"CAMP, Albert Sidney",-0.18
80,House,2111,2.0,GA,D,"COX, Edward Eugene",-0.03
80,House,2389,5.0,GA,D,"DAVIS, James Curran",0.08
80,House,5459,7.0,GA,D,"LANHAM, Henderson Lovelace",-0.362
80,House,7142,3.0,GA,D,"PACE, Stephen",-0.095
80,House,7605,1.0,GA,D,"PRESTON, Prince Hulon, Jr.",-0.194
80,House,9677,6.0,GA,D,"VINSON, Carl",-0.212
80,House,9996,8.0,GA,D,"WHEELER, William McDonald (Don)",0.087
80,House,10329,9.0,GA,D,"WOOD, John Stephens",0.049
80,House,3644,1.0,ID,R,"GOFF, Abe McGregor",0.266
80,House,8193,2.0,ID,R,"SANBORN, John Carfield",0.466
80,House,121,13.0,IL,R,"ALLEN, Leo Elwood",0.384
80,House,226,17.0,IL,R,"ARENDS, Leslie Cornelius",0.301
80,House,731,25.0,IL,R,"BISHOP, Cecil William (Runt)",0.609
80,House,1324,3.0,IL,R,"BUSBEY, Fred Ernst",0.509
80,House,1702,15.0,IL,R,"CHIPERFIELD, Robert Bruce",0.324
80,House,1723,10.0,IL,R,"CHURCH, Ralph Edwin",0.407
80,House,1851,24.0,IL,R,"CLIPPINGER, Roy",0.562
80,House,2433,1.0,IL,D,"DAWSON, William Levi",-0.527
80,House,2609,16.0,IL,R,"DIRKSEN, Everett McKinley",0.317
80,House,3700,8.0,IL,D,"GORDON, Thomas Sylvy",-0.45
80,House,3715,4.0,IL,D,"GORSKI, Martin",-0.398
80,House,4648,21.0,IL,R,"HOWELL, George Evan",0.345
80,House,4911,18.0,IL,R,"JENISON, Edward Halsey",0.526
80,House,4941,14.0,IL,R,"JOHNSON, Anton Joseph",0.511
80,House,6061,12.0,IL,R,"MASON, Noah Morgan",0.63
80,House,6358,19.0,IL,R,"McMILLEN, Rolla Coral",0.297
80,House,7004,6.0,IL,D,"O'BRIEN, Thomas Joseph",-0.365
80,House,7138,7.0,IL,R,"OWENS, Thomas Leonard",0.574
80,House,7610,22.0,IL,D,"PRICE, Charles Melvin",-0.429
80,House,7779,11.0,IL,R,"REED, Chauncey William",0.384
80,House,8163,5.0,IL,D,"SABATH, Adolph Joachim",-0.469
80,House,8533,20.0,IL,R,"SIMPSON, Sidney Elmer",0.309
80,House,9018,99.0,IL,R,"STRATTON, William Grant",0.18
80,House,9537,9.0,IL,R,"TWYMAN, Robert Joseph",0.471
80,House,9584,2.0,IL,R,"VAIL, Richard Bernard",0.478
80,House,9693,23.0,IL,R,"VURSELL, Charles Wesley",0.439
80,House,3605,4.0,IN,R,"GILLIE, George W.",0.4
80,House,3756,3.0,IN,R,"GRANT, Robert Allen",0.392
80,House,3963,2.0,IN,R,"HALLECK, Charles Abraham",0.272
80,House,4082,5.0,IN,R,"HARNESS, Forest Arthur",0.478
80,House,4165,10.0,IN,R,"HARVEY, Ralph",0.305
80,House,4983,6.0,IN,R,"JOHNSON, Noble Jacob",0.323
80,House,5434,7.0,IN,R,"LANDIS, Gerald Wayne",0.328
80,House,5831,11.0,IN,D,"LUDLOW, Louis Leon",-0.123
80,House,5900,1.0,IN,D,"MADDEN, Ray John",-0.422
80,House,6557,8.0,IN,R,"MITCHELL, Edward Archibald",0.271
80,House,8813,10.0,IN,R,"SPRINGER, Raymond Smiley",0.441
80,House,10212,9.0,IN,R,"WILSON, Earl",0.358
80,House,2256,5.0,IA,R,"CUNNINGHAM, Paul Harvey",0.192
80,House,2647,6.0,IA,R,"DOLLIVER, James Isaac",0.278
80,House,3890,3.0,IA,R,"GWYNNE, John Williams",0.337
80,House,4482,8.0,IA,R,"HOEVEN, Charles Bernard",0.317
80,House,4928,7.0,IA,R,"JENSEN, Benton Franklin",0.386
80,House,5552,4.0,IA,R,"LE COMPTE, Karl Miles",0.267
80,House,6039,1.0,IA,R,"MARTIN, Thomas Ellsworth",0.304
80,House,9168,2.0,IA,R,"TALLE, Henry Oscar",0.27
80,House,1920,1.0,KS,R,"COLE, Albert McDonald",0.269
80,House,4562,5.0,KS,R,"HOPE, Clifford Ragsdale",0.231
80,House,6449,3.0,KS,R,"MEYER, Herbert Alton",0.366
80,House,7799,4.0,KS,R,"REES, Edward Herbert",0.349
80,House,8318,2.0,KS,R,"SCRIVNER, Errett Power",0.487
80,House,8709,6.0,KS,R,"SMITH, Wint",0.553
80,House,516,8.0,KY,D,"BATES, Joseph Bengal",-0.307
80,House,1659,6.0,KY,D,"CHAPMAN, Virgil Munday",-0.118
80,House,1682,4.0,KY,D,"CHELF, Frank Leslie",-0.215
80,House,1831,2.0,KY,D,"CLEMENTS, Earle C.",-0.233
80,House,3809,1.0,KY,D,"GREGORY, Noble Jones",-0.267
80,House,5650,9.0,KY,R,"LEWIS, William",0.187
80,House,6398,7.0,KY,R,"MEADE, Wendell Howes",-0.0
80,House,6745,3.0,KY,R,"MORTON, Thruston Ballard",0.2
80,House,7996,9.0,KY,R,"ROBSION, John Marshall",0.294
80,House,8778,5.0,KY,D,"SPENCE, Brent",-0.351
80,House,10002,2.0,KY,D,"WHITAKER, John Albert",-0.37
80,House,100,8.0,LA,D,"ALLEN, Asa Leonard",-0.118
80,House,824,2.0,LA,D,"BOGGS, Thomas Hale, Sr.",-0.348
80,House,1081,4.0,LA,D,"BROOKS, Overton",-0.125
80,House,2650,3.0,LA,D,"DOMENGEAUX, James",-0.044
80,House,4275,1.0,LA,D,"HÉBERT, Felix Edward",-0.079
80,House,5476,7.0,LA,D,"LARCADE, Henry Dominique, Jr.",-0.046
80,House,6721,6.0,LA,D,"MORRISON, James Hobson",-0.28
80,House,7228,5.0,LA,D,"PASSMAN, Otto Ernest",-0.056
80,House,3096,3.0,ME,R,"FELLOWS, Frank",0.343
80,House,3924,1.0,ME,R,"HALE, Robert",0.163
80,House,8666,2.0,ME,R,"SMITH, Margaret Chase",0.1
80,House,546,6.0,MD,R,"BEALL, James Glenn",0.176
80,House,2304,3.0,MD,D,"D'ALESANDRO, Thomas, Jr.",-0.256
80,House,3054,4.0,MD,D,"FALLON, George Hyde",-0.171
80,House,3480,3.0,MD,D,"GARMATZ, Edward Alexander",-0.307
80,House,6396,2.0,MD,D,"MEADE, Hugh Allen",-0.052
80,House,6481,1.0,MD,R,"MILLER, Edward Tylor",0.298
80,House,8219,5.0,MD,D,"SASSCER, Lansdale Ghiselin",-0.209
80,House,512,6.0,MA,R,"BATES, George Joseph",0.223
80,House,1803,2.0,MA,R,"CLASON, Charles Russell",0.205
80,House,2660,4.0,MA,D,"DONOHUE, Harold Daniel",-0.296
80,House,3569,9.0,MA,R,"GIFFORD, Charles Laceille",0.315
80,House,3682,8.0,MA,R,"GOODWIN, Angier Louis",0.349
80,House,4371,10.0,MA,R,"HERTER, Christian Archibald",0.169
80,House,4372,1.0,MA,R,"HESELTON, John Walter",0.098
80,House,5180,11.0,MA,D,"KENNEDY, John Fitzgerald",-0.311
80,House,5447,7.0,MA,D,"LANE, Thomas Joseph",-0.298
80,House,6033,14.0,MA,R,"MARTIN, Joseph William, Jr.",0.203
80,House,6177,12.0,MA,D,"McCORMACK, John William",-0.328
80,House,6922,9.0,MA,R,"NICHOLSON, Donald William",0.368
80,House,7408,3.0,MA,D,"PHILBIN, Philip Joseph",-0.238
80,House,8024,5.0,MA,R,"ROGERS, Edith Nourse",0.143
80,House,10095,13.0,MA,R,"WIGGLESWORTH, Richard Bowditch",0.266
80,House,639,12.0,MI,R,"BENNETT, John Bonifas",0.121
80,House,758,6.0,MI,R,"BLACKNEY, William Wallace",0.282
80,House,953,11.0,MI,R,"BRADLEY, Frederick Van Ness",0.475
80,House,1905,13.0,MI,R,"COFFIN, Howard Aldridge",0.232
80,House,2159,8.0,MI,R,"CRAWFORD, Fred Lewis",0.451
80,House,2604,15.0,MI,D,"DINGELL, John David",-0.422
80,House,2653,17.0,MI,R,"DONDERO, George Anthony",0.339
80,House,2963,9.0,MI,R,"ENGEL, Albert Joseph",0.233
80,House,4487,4.0,MI,R,"HOFFMAN, Clare Eugene",0.691
80,House,5072,5.0,MI,R,"JONKMAN, Bartel John",0.394
80,House,5616,16.0,MI,D,"LESINSKI, John",-0.401
80,House,6456,2.0,MI,R,"MICHENER, Earl Cory",0.31
80,House,7551,11.0,MI,R,"POTTER, Charles Edward",0.249
80,House,8172,1.0,MI,D,"SADOWSKI, George Gregory",-0.534
80,House,8392,3.0,MI,R,"SHAFER, Paul Werntz",0.487
80,House,10303,7.0,MI,R,"WOLCOTT, Jesse Paine",0.324
80,House,10348,10.0,MI,R,"WOODRUFF, Roy Orchard",0.348
80,House,10459,14.0,MI,R,"YOUNGBLOOD, Harold Francis",0.464
80,House,158,7.0,MN,R,"ANDERSEN, Herman Carl",0.294
80,House,188,1.0,MN,R,"ANDRESEN, August Herman",0.318
80,House,789,8.0,MN,D,"BLATNIK, John Anton",-0.48
80,House,2534,4.0,MN,R,"DEVITT, Edward James",0.076
80,House,3902,9.0,MN,R,"HAGEN, Harold Christian",0.099
80,House,5083,5.0,MN,R,"JUDD, Walter Henry",0.1
80,House,5352,6.0,MN,R,"KNUTSON, Harold",0.415
80,House,5888,3.0,MN,R,"MacKINNON, George Edward",0.13
80,House,7044,2.0,MN,R,"O'HARA, Joseph Patrick",0.387
80,House,13,4.0,MS,D,"ABERNETHY, Thomas Gerstle",0.052
80,House,1952,6.0,MS,D,"COLMER, William Meyers",0.052
80,House,7731,1.0,MS,D,"RANKIN, John Elliott",0.006
80,House,10075,2.0,MS,D,"WHITTEN, Jamie Lloyd",-0.161
80,House,10077,3.0,MS,D,"WHITTINGTON, William Madison",-0.049
80,House,10162,7.0,MS,D,"WILLIAMS, John Bell",0.127
80,House,10279,5.0,MS,D,"WINSTEAD, William Arthur",0.049
80,House,248,1.0,MO,R,"ARNOLD, Samuel Washington (Wat)",0.509
80,House,377,11.0,MO,R,"BAKEWELL, Claude Ignatius",0.037
80,House,412,8.0,MO,R,"BANTA, Parke Monroe",0.594
80,House,598,4.0,MO,D,"BELL, Charles Jasper",-0.059
80,House,641,6.0,MO,R,"BENNETT, Marion Tinsley",0.346
80,House,1479,9.0,MO,D,"CANNON, Clarence Andrew",-0.175
80,House,1928,3.0,MO,R,"COLE, William Clay",0.416
80,House,5097,13.0,MO,D,"KARSTEN, Frank Melvin",-0.489
80,House,7487,12.0,MO,R,"PLOESER, Walter Christian",0.394
80,House,7803,5.0,MO,R,"REEVES, Albert Lee, Jr.",0.283
80,House,8284,2.0,MO,R,"SCHWABE, Max",0.495
80,House,8484,7.0,MO,R,"SHORT, Dewey Jackson",0.455
80,House,10468,10.0,MO,D,"ZIMMERMAN, Orville",-0.232
80,House,2538,2.0,MT,R,"D'EWART, Wesley Abner",0.297
80,House,5967,1.0,MT,D,"MANSFIELD, Michael Joseph (Mike)",-0.439
80,House,1218,2.0,NE,R,"BUFFETT, Howard Homan",0.686
80,House,2267,1.0,NE,R,"CURTIS, Carl Thomas",0.492
80,House,6474,4.0,NE,R,"MILLER, Arthur Lewis",0.389
80,House,8879,3.0,NE,R,"STEFAN, Karl",0.208
80,House,8125,1.0,NV,R,"RUSSELL, Charles Hinton",0.157
80,House,2087,2.0,NH,R,"COTTON, Norris H.",0.395
80,House,6437,1.0,NH,R,"MERROW, Chester Earl",0.06
80,House,291,3.0,NJ,R,"AUCHINCLOSS, James Coats",0.195
80,House,1476,8.0,NJ,R,"CANFIELD, Gordon",-0.002
80,House,1569,6.0,NJ,R,"CASE, Clifford Philip",-0.108
80,House,2827,5.0,NJ,R,"EATON, Charles Aubrey",0.264
80,House,4031,2.0,NJ,R,"HAND, Thomas Millet",0.205
80,House,4142,14.0,NJ,D,"HART, Edward Joseph",-0.314
80,House,4155,10.0,NJ,R,"HARTLEY, Fred Allan, Jr.",0.195
80,House,5109,12.0,NJ,R,"KEAN, Robert Winthrop",0.184
80,House,6070,4.0,NJ,R,"MATHEWS, Frank Asbury, Jr.",0.215
80,House,6972,13.0,NJ,D,"NORTON, Mary Teresa",-0.5
80,House,9090,11.0,NJ,R,"SUNDSTROM, Frank Leander",0.232
80,House,9301,7.0,NJ,R,"THOMAS, John Parnell",0.293
80,House,9427,9.0,NJ,R,"TOWE, Harry Lancaster",0.241
80,House,10314,1.0,NJ,R,"WOLVERTON, Charles Anderson",0.035
80,House,3114,98.0,NM,D,"FERNÁNDEZ, Antonio M.",-0.153
80,House,5842,98.0,NM,D,"LUSK, Georgia Lee",-0.324
80,House,200,42.0,NY,R,"ANDREWS, Walter Gresham",0.245
80,House,802,20.0,NY,D,"BLOOM, Sol",-0.468
80,House,1197,16.0,NY,R,"BUCK, Ellsworth Brewer",0.363
80,House,1205,25.0,NY,D,"BUCKLEY, Charles Anthony",-0.492
80,House,1340,44.0,NY,R,"BUTLER, John Cornelius",0.348
80,House,1369,32.0,NY,D,"BYRNE, William Thomas",-0.443
80,House,1611,15.0,NY,D,"CELLER, Emanuel",-0.457
80,House,1931,39.0,NY,R,"COLE, William Sterling",0.298
80,House,2089,17.0,NY,R,"COUDERT, Frederic René, Jr.",0.225
80,House,2477,7.0,NY,D,"DELANEY, John Joseph",-0.516
80,House,2947,43.0,NY,R,"ELSAESSER, Edward Julius",0.139
80,House,3396,35.0,NY,R,"FULLER, Hadwen Carlton",0.31
80,House,3446,28.0,NY,R,"GAMBLE, Ralph Abernethy",0.242
80,House,3888,27.0,NY,R,"GWINN, Ralph Waldo",0.466
80,House,3937,37.0,NY,R,"HALL, Edwin Arthur",0.209
80,House,3946,2.0,NY,R,"HALL, Leonard Wood",0.222
80,House,4279,11.0,NY,D,"HEFFERNAN, James Joseph",-0.454
80,House,4831,24.0,NY,,"ISACSON, Leo",-1.0
80,House,4898,21.0,NY,R,"JAVITS, Jacob Koppel",-0.124
80,House,5110,31.0,NY,R,"KEARNEY, Bernard William (Pat)",0.207
80,House,5116,40.0,NY,R,"KEATING, Kenneth Barnard",0.131
80,House,5199,9.0,NY,D,"KEOGH, Eugene James",-0.437
80,House,5235,34.0,NY,R,"KILBURN, Clarence Evans",0.335
80,House,5317,19.0,NY,D,"KLEIN, Arthur George",-0.692
80,House,5488,3.0,NY,R,"LATHAM, Henry Jepson",0.246
80,House,5580,30.0,NY,R,"LE FEVRE, Jay",0.28
80,House,5859,23.0,NY,D,"LYNCH, Walter Aloysius",-0.434
80,House,5898,1.0,NY,R,"MACY, William Kingsland",0.496
80,House,5974,18.0,NY,,"MARCANTONIO, Vito Anthony",-0.415
80,House,6345,4.0,NY,R,"McMAHON, Gregory",0.261
80,House,6792,14.0,NY,D,"MULTER, Abraham Jacob",-0.558
80,House,6944,6.0,NY,R,"NODAR, Robert Joseph, Jr.",0.238
80,House,7114,13.0,NY,D,"O'TOOLE, Donald Lawrence",-0.44
80,House,7390,8.0,NY,D,"PFEIFER, Joseph Lawrence",-0.45
80,House,7563,26.0,NY,R,"POTTS, David Matthew",0.162
80,House,7568,22.0,NY,D,"POWELL, Adam Clayton, Jr.",-0.833
80,House,7683,24.0,NY,D,"RABIN, Benjamin J.",-0.583
80,House,7754,14.0,NY,D,"RAYFIEL, Leo Frederick",-0.534
80,House,7781,45.0,NY,R,"REED, Daniel Alden",0.547
80,House,7901,36.0,NY,R,"RIEHLMAN, Roy Walter",0.197
80,House,8049,12.0,NY,D,"ROONEY, John James",-0.384
80,House,8075,5.0,NY,R,"ROSS, Robert Tripp",0.228
80,House,8177,29.0,NY,R,"ST. GEORGE, Katharine Price Collier",0.384
80,House,8739,10.0,NY,D,"SOMERS, Andrew Lawrence",-0.455
80,House,9144,38.0,NY,R,"TABER, John",0.558
80,House,9203,33.0,NY,R,"TAYLOR, Dean Park",0.206
80,House,9705,41.0,NY,R,"WADSWORTH, James Wolcott, Jr.",0.434
80,House,431,3.0,NC,D,"BARDEN, Graham Arthur",-0.031
80,House,846,1.0,NC,D,"BONNER, Herbert Covington",-0.149
80,House,1235,11.0,NC,D,"BULWINKLE, Alfred Lee",-0.199
80,House,1771,7.0,NC,D,"CLARK, Jerome Bayard",-0.175
80,House,2032,4.0,NC,D,"COOLEY, Harold Dunbar",-0.189
80,House,2448,8.0,NC,D,"DEANE, Charles Bennett",-0.308
80,House,2684,9.0,NC,D,"DOUGHTON, Robert Lee",-0.153
80,House,2791,6.0,NC,D,"DURHAM, Carl Thomas",-0.117
80,House,3251,5.0,NC,D,"FOLGER, John Hamlin",-0.419
80,House,5035,10.0,NC,D,"JONES, Hamilton Chamberlain",-0.106
80,House,5208,2.0,NC,D,"KERR, John Hosea",-0.184
80,House,7774,12.0,NC,D,"REDDEN, Monroe Minor",-0.063
80,House,5602,98.0,ND,R,"LEMKE, William",0.032
80,House,7959,98.0,ND,R,"ROBERTSON, Charles Raymond",0.22
80,House,621,99.0,OH,R,"BENDER, George Harrison",0.179
80,House,837,22.0,OH,R,"BOLTON, Frances Payne",0.228
80,House,1000,11.0,OH,R,"BREHM, Walter Ellsworth",0.344
80,House,1104,7.0,OH,R,"BROWN, Clarence J.",0.382
80,House,1269,3.0,OH,R,"BURKE, Raymond Hugh",0.186
80,House,1542,16.0,OH,R,"CARSON, Henderson Haverfield",0.377
80,House,1839,5.0,OH,R,"CLEVENGER, Cliff",0.629
80,House,2199,21.0,OH,D,"CROSSER, Robert",-0.311
80,House,2948,1.0,OH,R,"ELSTON, Charles Henry",0.385
80,House,3092,20.0,OH,D,"FEIGHAN, Michael Aloysius",-0.3
80,House,3831,15.0,OH,R,"GRIFFITHS, Percy Wilfred",0.449
80,House,4373,2.0,OH,R,"HESS, William Emil",0.333
80,House,4681,14.0,OH,D,"HUBER, Walter B.",-0.475
80,House,4917,10.0,OH,R,"JENKINS, Thomas Albert",0.376
80,House,5059,4.0,OH,R,"JONES, Robert Franklin",0.692
80,House,5301,19.0,OH,D,"KIRWAN, Michael Joseph",-0.38
80,House,5636,18.0,OH,R,"LEWIS, Earl Ramage",0.242
80,House,6186,6.0,OH,R,"McCOWEN, Edward Oscar",0.465
80,House,6204,4.0,OH,R,"McCULLOCH, William Moore",0.287
80,House,6262,17.0,OH,R,"McGREGOR, J. Harry",0.426
80,House,7699,9.0,OH,R,"RAMEY, Homer Alonzo",0.181
80,House,8619,8.0,OH,R,"SMITH, Frederick Cleveland",0.92
80,House,9688,12.0,OH,R,"VORYS, John Martin",0.293
80,House,9917,13.0,OH,R,"WEICHEL, Alvin F.",0.32
80,House,62,3.0,OK,D,"ALBERT, Carl Bert",-0.392
80,House,4955,4.0,OK,D,"JOHNSON, Glen Dale",-0.288
80,House,6597,5.0,OK,D,"MONRONEY, Almer Stillwell Mike",-0.264
80,House,6718,6.0,OK,D,"MORRIS, Toby",-0.281
80,House,7300,7.0,OK,D,"PEDEN, Preston Elmer",-0.176
80,House,7932,8.0,OK,R,"RIZLEY, Ross",0.433
80,House,8283,1.0,OK,R,"SCHWABE, George Blaine",0.578
80,House,8949,2.0,OK,D,"STIGLER, William Grady",-0.218
80,House,207,3.0,OR,R,"ANGELL, Homer Daniel",0.06
80,House,2935,4.0,OR,R,"ELLSWORTH, Mathew Harris",0.265
80,House,6955,1.0,OR,R,"NORBLAD, Albin Walter, Jr.",0.176
80,House,8960,2.0,OR,R,"STOCKMAN, Lowell",0.25
80,House,1184,33.0,PA,D,"BUCHANAN, Frank",-0.447
80,House,1614,7.0,PA,R,"CHADWICK, E. Wallace",0.126
80,House,2065,30.0,PA,R,"CORBETT, Robert James",0.071
80,House,2206,23.0,PA,R,"CROW, William Josiah",0.319
80,House,2298,9.0,PA,R,"DAGUE, Paul Bartram",0.285
80,House,2833,32.0,PA,D,"EBERHARTER, Herman Peter",-0.426
80,House,3105,12.0,PA,R,"FENTON, Ivor David",0.192
80,House,3409,31.0,PA,R,"FULTON, James Grove",0.012
80,House,3434,1.0,PA,R,"GALLAGHER, James A.",0.32
80,House,3510,19.0,PA,R,"GAVIN, Leon Harry",0.215
80,House,3538,8.0,PA,R,"GERLACH, Charles Lewis",0.177
80,House,3604,14.0,PA,R,"GILLETTE, Wilson Darwin",0.388
